palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
campo,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
cultura,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
espectaculos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
deportes,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
internacionales,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
legislativas,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
policiales,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
politica,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
regionales,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
salta,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
salud,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tecnologia,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
buscar,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
categorias,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
noticias,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
salta,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
argentina,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
politica,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
policiales,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
deportes,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
legislativas,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
cultura,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
espectaculos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
regionales,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
internacionales,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
salud,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tecnologia,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
campo,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
vienen,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
aumentos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tarifas,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
pero,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tambien,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
rebaja,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
impuestos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
plan,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
aranguren,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
vienen,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
aumentos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tarifas,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
pero,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tambien,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
rebaja,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
impuestos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
argentina,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
aunque,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
paso,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
shock,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
ajuste,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
todavia,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
mantienen,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
subsidios,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
millones,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
dolares,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
negociaran,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
provincias,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
municipios,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
para,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
bajar,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
hasta,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
precio,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
facturas,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
tarifazos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
dispuestos,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
para,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
servicios,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
transporte,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
provocaron,http://www.fm899.com.ar/noticias/argentina-2/se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos-44616,impuestos+argentina,1,20180422,20180422
