palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
twitter,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
email,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
whatsapp,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
telegram,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
linkedin,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
google,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
plus,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
pinterest,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
share,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
infobae,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
martes,https://www.infobae.com/economia/2018/04/22/plan-aranguren-se-vienen-mas-aumentos-de-tarifas-pero-tambien-rebaja-de-impuestos/,impuestos+argentina,1,20180421,20180421
