palabra,pagina,palabra_busqueda,cantidad,fechaini,fechafin
ayuda,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
buscar,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
politica,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
suscribite,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
clarin,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
politica,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
sociedad,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
deportes,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
espectaculos,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
mundo,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
economia,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
opinion,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
policiales,https://www.clarin.com/politica/maria-eugenia-vidal-anuncia-recorte-impuestos-bajar-tarifas-luz-gas-agua_0_Hyn6ato2f.html,impuestos+argentina,1,20180423,20180423
